2,31,217
2,32,220
2,33,223
2,34,224
2,35,223
2,36,221
2,37,218
2,38,213
2,39,209
2,40,205
2,41,200
2,42,195
2,43,191
2,44,185
2,45,180
2,46,175
2,47,170
2,48,165
2,49,161
2,50,156
2,51,153
2,52,151
2,53,150
2,54,151
2,55,153
2,56,155
2,57,156
2,58,159
2,59,162
2,60,164
2,61,166
2,62,169
2,63,171
2,64,173
2,65,175
2,66,177
2,67,178
2,68,178
2,69,175
2,70,172
2,71,169
2,72,163
2,73,162
2,74,158
2,75,153
2,76,148
2,77,143
2,78,138
2,79,134
2,80,128
2,81,123
2,82,117
2,83,112
2,84,107
2,85,102
2,86,97
2,87,90
2,88,85
2,89,79
2,90,74
2,91,69
2,92,64
2,93,59
2,94,54
2,95,50
2,96,46
2,97,42
2,98,39
3,0,79
3,1,88
3,2,90
3,3,93
3,4,98
3,5,101
3,6,106
3,7,110
3,8,114
3,9,117
3,10,123
3,11,129
3,12,134
3,13,139
3,14,144
3,15,148
3,16,153
3,17,158
3,18,163
3,19,167
3,20,172
3,21,176
3,22,181
3,23,186
3,24,191
3,25,195
3,26,200
3,27,203
3,28,206
3,29,210
3,30,214
3,31,217
3,32,220
3,33,223
3,34,224
3,35,223
3,36,221
3,37,218
3,38,213
3,39,209
3,40,205
3,41,200
3,42,195
3,43,191
3,44,185
3,45,180
3,46,175
3,47,170
3,48,164
3,49,161
3,50,156
3,51,153
3,52,151
3,53,150
3,54,151
3,55,153
3,56,155
3,57,156
3,58,159
3,59,162
3,60,164
3,61,166
3,62,169
3,63,171
3,64,173
3,65,175
3,66,177
3,67,178
3,68,178
3,69,175
3,70,172
3,71,169
3,72,163
3,73,162
3,74,158
3,75,153
3,76,148
3,77,143
3,78,138
3,79,134
3,80,128
3,81,123
3,82,117
3,83,112
3,84,107
3,85,102
3,86,97
3,87,90
3,88,85
3,89,79
3,90,73
3,91,69
3,92,64
3,93,59
3,94,54
3,95,50
3,96,46
3,97,42
3,98,39
4,0,79
4,1,88
4,2,90
4,3,93
4,4,98
4,5,101
4,6,106
4,7,110
4,8,114
4,9,117
4,10,123
4,11,129
4,12,134
4,13,138
4,14,144
4,15,148
4,16,153
4,17,158
4,18,163
4,19,167
4,20,172
4,21,176
4,22,181
4,23,186
4,24,191
4,25,195
4,26,200
4,27,203
4,28,206
4,29,210
4,30,214
4,31,217
4,32,220
4,33,223
4,34,224
4,35,223
4,36,221
4,37,218
4,38,213
4,39,209
4,40,205
4,41,200
4,42,195
4,43,191
4,44,185
4,45,180
4,46,175
4,47,170
4,48,164
4,49,161
4,50,156
4,51,153
4,52,151
4,53,150
4,54,151
4,55,153
4,56,154
4,57,156
4,58,159
4,59,161
4,60,164
4,61,166
4,62,169
4,63,171
4,64,173
4,65,175
4,66,177
4,67,178
4,68,178
4,69,175
4,70,172
4,71,169
4,72,163
4,73,162
4,74,158
4,75,153
4,76,148
4,77,143
4,78,138
4,79,134
4,80,128
4,81,123
4,82,117
4,83,112
4,84,107
4,85,102
4,86,97
4,87,90
4,88,85
4,89,79
4,90,73
4,91,69
4,92,64
4,93,59
4,94,54
4,95,50
4,96,47
4,97,43
4,98,40
5,0,79
5,1,88
5,2,90
5,3,93
5,4,98
5,5,101
5,6,106
5,7,110
5,8,114
5,9,117
5,10,123
5,11,129
5,12,134
5,13,138
5,14,143
5,15,147
5,16,153
5,17,158
5,18,163
5,19,167
5,20,172
5,21,176
5,22,181
5,23,186
5,24,191
5,25,195
5,26,200
5,27,203
5,28,206
5,29,210
5,30,214
5,31,217
5,32,220
5,33,223
5,34,224
5,35,223
5,36,221
5,37,218
5,38,213
5,39,209
5,40,205
5,41,200
5,42,195
5,43,191
5,44,185
5,45,180
5,46,175
5,47,170
5,48,165
5,49,161
5,50,156
5,51,153
5,52,151
5,53,150
5,54,151
5,55,153
5,56,154
5,57,156
5,58,159
5,59,161
5,60,164
5,61,166
5,62,169
5,63,171
5,64,173
5,65,175
5,66,177
5,67,178
5,68,178
5,69,175
5,70,172
5,71,169
5,72,163
5,73,162
5,74,158
5,75,153
5,76,148
5,77,143
5,78,138
5,79,134
5,80,128
5,81,123
5,82,117
5,83,112
5,84,107
5,85,102
5,86,97
5,87,90
5,88,85
5,89,79
5,90,74
5,91,69
5,92,64
5,93,59
5,94,54
5,95,50
5,96,47
5,97,43
5,98,40
6,0,79
6,1,88
6,2,90
6,3,93
6,4,98
6,5,101
6,6,105
6,7,109
6,8,114
6,9,118
6,10,123
6,11,129
6,12,134
6,13,138
6,14,143
6,15,147
6,16,153
6,17,158
6,18,163
6,19,167
6,20,172
6,21,176
6,22,181
6,23,186
6,24,191
6,25,195
6,26,200
6,27,203
6,28,206
6,29,210
6,30,214
6,31,217
6,32,220
6,33,223
6,34,224
6,35,223
6,36,221
6,37,218
6,38,213
6,39,209
6,40,205
6,41,200
6,42,195
6,43,191
6,44,185
6,45,180
6,46,175
6,47,170
6,48,165
6,49,161
6,50,156
6,51,153
6,52,151
6,53,150
6,54,151
6,55,153
6,56,154
6,57,156
6,58,159
6,59,161
6,60,164
6,61,166
6,62,169
6,63,171
6,64,173
6,65,174
6,66,176
6,67,178
6,68,178
6,69,175
6,70,172
6,71,169
6,72,163
6,73,162
6,74,158
6,75,153
6,76,148
6,77,143
6,78,138
6,79,134
6,80,128
6,81,123
6,82,117
6,83,112
6,84,107
6,85,102
6,86,97
6,87,90
6,88,85
6,89,79
6,90,74
6,91,69
6,92,64
6,93,59
6,94,54
6,95,50
6,96,47
6,97,43
6,98,40
7,0,79
7,1,88
7,2,90
7,3,93
7,4,98
7,5,100
7,6,105
7,7,109
7,8,114
7,9,118
7,10,123
7,11,129
7,12,133
7,13,138
7,14,143
7,15,147
7,16,153
7,17,158
7,18,163
7,19,167
7,20,172
7,21,176
7,22,181
7,23,186
7,24,191
7,25,195
7,26,200
7,27,203
7,28,206
7,29,210
7,30,214
7,31,217
7,32,220
7,33,223
7,34,224
7,35,223
7,36,221
7,37,218
7,38,213
7,39,209
7,40,205
7,41,200
7,42,195
7,43,191
7,44,185
7,45,180
7,46,175
7,47,170
7,48,165
7,49,161
7,50,157
7,51,153
7,52,151
7,53,150
7,54,151
7,55,153
7,56,154
7,57,156
7,58,159
7,59,161
7,60,164
7,61,166
7,62,169
7,63,171
7,64,173
7,65,174
7,66,176
7,67,178
7,68,178
7,69,175
7,70,172
7,71,169
7,72,163
7,73,162
7,74,158
7,75,153
7,76,148
7,77,143
7,78,138
7,79,134
7,80,128
7,81,123
7,82,117
7,83,112
7,84,107
7,85,102
7,86,97
7,87,90
7,88,85
7,89,79
7,90,74
7,91,69
7,92,64
7,93,59
7,94,55
7,95,50
7,96,47
7,97,43
7,98,40
8,0,79
8,1,88
8,2,90
8,3,93
8,4,98
8,5,101
8,6,106
8,7,110
8,8,114
8,9,118
8,10,124
8,11,129
8,12,133
8,13,138
8,14,143
8,15,147
8,16,153
8,17,158
8,18,162
8,19,167
8,20,172
8,21,177
8,22,181
8,23,186
8,24,190
8,25,195
8,26,199
8,27,202
8,28,207
8,29,210
8,30,213
8,31,217
8,32,220
8,33,223
8,34,225
8,35,225
8,36,223
8,37,218
8,38,214
8,39,210
8,40,205
8,41,200
8,42,195
8,43,191
8,44,186
8,45,181
8,46,175
8,47,169
8,48,165
8,49,161
8,50,157
8,51,153
8,52,151
8,53,150
8,54,151
8,55,153
8,56,155
8,57,157
8,58,159
8,59,161
8,60,164
8,61,166
8,62,169
8,63,171
8,64,173
8,65,174
8,66,176
8,67,178
8,68,178
8,69,176
8,70,172
8,71,170
8,72,165
8,73,161
8,74,157
8,75,153
8,76,148
8,77,144
8,78,139
8,79,134
8,80,128
8,81,123
8,82,117
8,83,112
8,84,107
8,85,102
8,86,96
8,87,91
8,88,86
8,89,80
8,90,74
8,91,69
8,92,64
8,93,60
8,94,55
8,95,50
8,96,45
8,97,41
8,98,38
9,0,79
9,1,88
9,2,90
9,3,93
9,4,98
9,5,101
9,6,106
9,7,110
9,8,114
9,9,118
9,10,124
9,11,129
9,12,133
9,13,138
9,14,143
9,15,147
9,16,153
9,17,158
9,18,162
9,19,167
9,20,172
9,21,177
9,22,181
9,23,186
9,24,190
9,25,195
9,26,199
9,27,202
9,28,207
9,29,210
9,30,213
9,31,217
9,32,220
9,33,223
9,34,225
9,35,225
9,36,222
9,37,218
9,38,213
9,39,210
9,40,205
9,41,200
9,42,195
9,43,191
9,44,186
9,45,181
9,46,175
9,47,169
9,48,165
9,49,161
9,50,157
9,51,153
9,52,151
9,53,150
9,54,151
9,55,153
9,56,155
9,57,156
9,58,159
9,59,161
9,60,163
9,61,166
9,62,169
9,63,171
9,64,173
9,65,174
9,66,176
9,67,178
9,68,178
9,69,175
9,70,172
9,71,170
9,72,165
9,73,161
9,74,157
9,75,153
9,76,148
9,77,144
9,78,139
9,79,134
9,80,128
9,81,123
9,82,117
9,83,112
9,84,107
9,85,102
9,86,96
9,87,91
9,88,86
9,89,80
9,90,74
9,91,69
9,92,64
9,93,60
9,94,55
9,95,50
9,96,46
9,97,42
9,98,38
10,0,79
10,1,88
10,2,90
10,3,93
10,4,98
10,5,101
10,6,106
10,7,110
10,8,114
10,9,118
10,10,124
10,11,129
10,12,133
10,13,138
10,14,143
10,15,147
10,16,153
10,17,158
10,18,162
10,19,167
10,20,172
10,21,177
10,22,181
10,23,186
10,24,190
10,25,195
10,26,199
10,27,202
10,28,207
10,29,210
10,30,213
10,31,217
10,32,221
10,33,223
10,34,225
10,35,225
10,36,222
10,37,218
10,38,213
10,39,210
10,40,205
10,41,200
10,42,195
10,43,191
10,44,186
10,45,181
10,46,175
10,47,169
10,48,165
10,49,161
10,50,156
10,51,153
10,52,151
10,53,150
10,54,151
10,55,153
10,56,155
10,57,156
10,58,159
10,59,161
10,60,163
10,61,166
10,62,169
10,63,171
10,64,173
10,65,174
10,66,176
10,67,178
10,68,178
10,69,175
10,70,172
10,71,169
10,72,165
10,73,161
10,74,157
10,75,153
10,76,148
10,77,144
10,78,139
10,79,134
10,80,128
10,81,123
10,82,117
10,83,112
10,84,107
10,85,102
10,86,96
10,87,91
10,88,86
10,89,80
10,90,74
10,91,69
10,92,64
10,93,60
10,94,55
10,95,50
10,96,46
10,97,42
10,98,39
11,0,79
11,1,88
11,2,90
11,3,93
11,4,98
11,5,101
11,6,106
11,7,110
11,8,114
11,9,118
11,10,124
11,11,129
11,12,133
11,13,138
11,14,143
11,15,147
11,16,153
11,17,158
11,18,162
11,19,167
11,20,172
11,21,177
11,22,181
11,23,186
11,24,190
11,25,195
11,26,199
11,27,202
11,28,207
11,29,210
11,30,213
11,31,217
11,32,221
11,33,223
11,34,225
11,35,225
11,36,222
11,37,218
11,38,213
11,39,209
11,40,205
11,41,200
11,42,195
11,43,191
11,44,186
11,45,181
11,46,175
11,47,169
11,48,164
11,49,160
11,50,156
11,51,153
11,52,151
11,53,150
11,54,151
11,55,153
11,56,154
11,57,156
11,58,159
11,59,161
11,60,163
11,61,166
11,62,169
11,63,171
11,64,173
11,65,174
11,66,176
11,67,178
11,68,178
11,69,175
11,70,172
11,71,169
11,72,165
11,73,161
11,74,157
11,75,153
11,76,148
11,77,144
11,78,139
11,79,134
11,80,128
11,81,123
11,82,117
11,83,112
11,84,107
11,85,102
11,86,96
11,87,91
11,88,86
11,89,80
11,90,74
11,91,69
11,92,64
11,93,60
11,94,55
11,95,49
11,96,46
11,97,42
11,98,39
12,0,79
12,1,88
12,2,90
12,3,93
12,4,98
12,5,101
12,6,106
12,7,110
12,8,114
12,9,118
12,10,124
12,11,129
12,12,133
12,13,138
12,14,143
12,15,147
12,16,153
12,17,158
12,18,162
12,19,167
12,20,172
12,21,177
12,22,181
12,23,186
12,24,190
12,25,195
12,26,199
12,27,202
12,28,207
12,29,210
12,30,213
12,31,217
12,32,220
12,33,223
12,34,225
12,35,224
12,36,222
12,37,218
12,38,213
12,39,210
12,40,205
12,41,200
12,42,195
12,43,191
12,44,186
12,45,181
12,46,175
12,47,169
12,48,164
12,49,160
12,50,156
12,51,153
12,52,151
12,53,150
12,54,151
12,55,153
12,56,154
12,57,156
12,58,159
12,59,161
12,60,163
12,61,166
12,62,169
12,63,171
12,64,173
12,65,174
12,66,176
12,67,178
12,68,178
12,69,175
12,70,172
12,71,169
12,72,165
12,73,161
12,74,157
12,75,153
12,76,148
12,77,144
12,78,139
12,79,134
12,80,128
12,81,123
12,82,117
12,83,112
12,84,107
12,85,102
12,86,96
12,87,91
12,88,86
12,89,80
12,90,74
12,91,69
12,92,64
12,93,60
12,94,55
12,95,49
12,96,46
12,97,42
12,98,39
13,0,79
13,1,88
13,2,90
13,3,93
13,4,98
13,5,101
13,6,106
13,7,110
13,8,114
13,9,118
13,10,124
13,11,129
13,12,133
13,13,138
13,14,143
13,15,147
13,16,153
13,17,158
13,18,162
13,19,167
13,20,173
13,21,177
13,22,181
13,23,186
13,24,190
13,25,195
13,26,199
13,27,202
13,28,207
13,29,210
13,30,213
13,31,217
13,32,220
13,33,223
13,34,225
13,35,224
13,36,222
13,37,218
13,38,213
13,39,210
13,40,206
13,41,200
13,42,195
13,43,191
13,44,186
13,45,181
13,46,175
13,47,169
13,48,164
13,49,161
13,50,156
13,51,153
13,52,151
13,53,150
13,54,151
13,55,153
13,56,155
13,57,156
13,58,159
13,59,161
13,60,163
13,61,166
13,62,169
13,63,171
13,64,173
13,65,174
13,66,177
13,67,178
13,68,178
13,69,175
13,70,172
13,71,169
13,72,165
13,73,161
13,74,157
13,75,153
13,76,148
13,77,144
13,78,139
13,79,134
13,80,128
13,81,123
13,82,117
13,83,112
13,84,107
13,85,102
13,86,96
13,87,91
13,88,86
13,89,80
13,90,74
13,91,69
13,92,64
13,93,60
13,94,55
13,95,50
13,96,46
13,97,42
13,98,39
14,0,79
14,1,88
14,2,90
14,3,93
14,4,98
14,5,101
14,6,106
14,7,110
14,8,114
14,9,118
14,10,124
14,11,129
14,12,133
14,13,138
14,14,143
14,15,147
14,16,152
14,17,157
14,18,162
14,19,167
14,20,173
14,21,177
14,22,181
14,23,186
14,24,190
14,25,194
14,26,199
14,27,202
14,28,207
14,29,210
14,30,213
14,31,217
14,32,220
14,33,222
14,34,224
14,35,224
14,36,222
14,37,218
14,38,214
14,39,211
14,40,206
14,41,201
14,42,195
14,43,191
14,44,185
14,45,180
14,46,175
14,47,168
14,48,165
14,49,161
14,50,156
14,51,153
14,52,151
14,53,150
14,54,151
14,55,153
14,56,155
14,57,156
14,58,159
14,59,161
14,60,163
14,61,166
14,62,169
14,63,171
14,64,173
14,65,174
14,66,177
14,67,178
14,68,178
14,69,175
14,70,172
14,71,169
14,72,165
14,73,161
14,74,157
14,75,153
14,76,148
14,77,144
14,78,139
14,79,134
14,80,128
14,81,123
14,82,117
14,83,112
14,84,107
14,85,102
14,86,96
14,87,91
14,88,86
14,89,80
14,90,74
14,91,69
14,92,64
14,93,60
14,94,55
14,95,50
14,96,46
14,97,42
14,98,39
15,0,79
15,1,88
15,2,90
15,3,93
15,4,98
15,5,101
15,6,106
15,7,110
15,8,114
15,9,118
15,10,124
15,11,129
15,12,133
15,13,138
15,14,143
15,15,147
15,16,152
15,17,157
15,18,162
15,19,167
15,20,173
15,21,177
15,22,182
15,23,186
15,24,190
15,25,194
15,26,198
15,27,202
15,28,206
15,29,210
15,30,213
15,31,217
15,32,220
15,33,222
15,34,224
15,35,224
15,36,222
15,37,218
15,38,214
15,39,211
15,40,206
15,41,201
15,42,196
15,43,191
15,44,185
15,45,180
15,46,174
15,47,168
15,48,165
15,49,161
15,50,156
15,51,153
15,52,151
15,53,150
15,54,151
15,55,153
15,56,155
15,57,157
15,58,159
15,59,161
15,60,164
15,61,166
15,62,169
15,63,171
15,64,173
15,65,175
15,66,177
15,67,178
15,68,178
15,69,175
15,70,172
15,71,169
15,72,165
15,73,161
15,74,157
15,75,153
15,76,148
15,77,144
15,78,139
15,79,134
15,80,128
15,81,123
15,82,117
15,83,112
15,84,107
15,85,102
15,86,96
15,87,91
15,88,86
15,89,80
15,90,74
15,91,69
15,92,64
15,93,60
15,94,56
15,95,50
15,96,46
15,97,42
15,98,39
16,0,79
16,1,88
16,2,90
16,3,93
16,4,98
16,5,100
16,6,105
16,7,109
16,8,115
16,9,118
16,10,124
16,11,129
16,12,133
16,13,138
16,14,143
16,15,147
16,16,152
16,17,157
16,18,162
16,19,166
16,20,172
16,21,177
16,22,181
16,23,186
16,24,190
16,25,195
16,26,199
16,27,202
16,28,207
16,29,210
16,30,213
16,31,217
16,32,220
16,33,222
16,34,224
16,35,223
16,36,221
16,37,218
16,38,214
16,39,210
16,40,205
16,41,200
16,42,195
16,43,191
16,44,185
16,45,179
16,46,175
16,47,170
16,48,165
16,49,161
16,50,157
16,51,153
16,52,151
16,53,150
16,54,151
16,55,153
16,56,154
16,57,156
16,58,159
16,59,161
16,60,164
16,61,166
16,62,169
16,63,171
16,64,173
16,65,174
16,66,176
16,67,178
16,68,178
16,69,176
16,70,172
16,71,169
16,72,165
16,73,162
16,74,157
16,75,153
16,76,149
16,77,144
16,78,139
16,79,135
16,80,128
16,81,123
16,82,117
16,83,112
16,84,107
16,85,102
16,86,96
16,87,91
16,88,87
16,89,81
16,90,74
16,91,69
16,92,64
16,93,60
16,94,55
16,95,50
16,96,46
16,97,42
16,98,39
17,0,79
17,1,88
17,2,90
17,3,93
17,4,98
17,5,100
17,6,105
17,7,109
17,8,114
17,9,118
17,10,124
17,11,129
17,12,133
17,13,138
17,14,143
17,15,147
17,16,152
17,17,157
17,18,162
17,19,166
17,20,172
17,21,177
17,22,181
17,23,186
17,24,190
17,25,195
17,26,199
17,27,202
17,28,207
17,29,210
17,30,213
17,31,217
17,32,220
17,33,222
17,34,224
17,35,223
17,36,221
17,37,218
17,38,214
17,39,210
17,40,205
17,41,200
17,42,195
17,43,191
17,44,185
17,45,179
17,46,175
17,47,170
17,48,165
17,49,161
17,50,156
17,51,153
17,52,151
17,53,150
17,54,151
17,55,153
17,56,154
17,57,156
17,58,159
17,59,161
17,60,164
17,61,166
17,62,169
17,63,171
17,64,173
17,65,174
17,66,176
17,67,178
17,68,178
17,69,176
17,70,172
17,71,169
17,72,165
17,73,162
17,74,157
17,75,153
17,76,149
17,77,144
17,78,138
17,79,134
17,80,128
17,81,123
17,82,117
17,83,112
17,84,107
17,85,102
17,86,96
17,87,91
17,88,87
17,89,80
17,90,74
17,91,69
17,92,64
17,93,60
17,94,55
17,95,50
17,96,46
17,97,42
17,98,39
18,0,79
18,1,88
18,2,90
18,3,93
18,4,98
18,5,100
18,6,105
18,7,109
18,8,114
18,9,118
18,10,124
18,11,129
18,12,133
18,13,138
18,14,143
18,15,147
18,16,152
18,17,157
18,18,162
18,19,166
18,20,172
18,21,177
18,22,181
18,23,186
18,24,190
18,25,195
18,26,199
18,27,202
18,28,207
18,29,210
18,30,213
18,31,217
18,32,220
18,33,223
18,34,224
18,35,223
18,36,221
18,37,218
18,38,214
18,39,210
18,40,206
18,41,200
18,42,195
18,43,191
18,44,185
18,45,179
18,46,175
18,47,170
18,48,165
18,49,161
18,50,156
18,51,153
18,52,151
18,53,150
18,54,151
18,55,153
18,56,154
18,57,156
18,58,159
18,59,161
18,60,164
18,61,166
18,62,169
18,63,171
18,64,173
18,65,174
18,66,176
18,67,178
18,68,178
18,69,176
18,70,172
18,71,169
18,72,165
18,73,162
18,74,157
18,75,153
18,76,149
18,77,144
18,78,138
18,79,134
18,80,128
18,81,123
18,82,117
18,83,112
18,84,107
18,85,102
18,86,96
18,87,91
18,88,86
18,89,80
18,90,74
18,91,69
18,92,64
18,93,60
18,94,55
18,95,50
18,96,46
18,97,42
18,98,39
19,0,79
19,1,88
19,2,90
19,3,93
19,4,98
19,5,100
19,6,105
19,7,109
19,8,114
19,9,118
19,10,124
19,11,129
19,12,133
19,13,138
19,14,143
19,15,147
19,16,152
19,17,157
19,18,162
19,19,166
19,20,172
19,21,177
19,22,181
19,23,186
19,24,190
19,25,195
19,26,199
19,27,202
19,28,207
19,29,210
19,30,213
19,31,217
19,32,220
19,33,223
19,34,224
19,35,223
19,36,221
19,37,218
19,38,214
19,39,210
19,40,206
19,41,200
19,42,195
19,43,191
19,44,185
19,45,179
19,46,175
19,47,170
19,48,165
19,49,161
19,50,156
19,51,153
19,52,151
19,53,150
19,54,151
19,55,153
19,56,154
19,57,156
19,58,159
19,59,161
19,60,164
19,61,166
19,62,169
19,63,171
19,64,173
19,65,174
19,66,176
19,67,178
19,68,178
19,69,176
19,70,172
19,71,169
19,72,165
19,73,162
19,74,157
19,75,153
19,76,149
19,77,143
19,78,138
19,79,134
19,80,128
19,81,123
19,82,117
19,83,112
19,84,107
19,85,102
19,86,96
19,87,91
19,88,86
19,89,80
19,90,74
19,91,69
19,92,64
19,93,60
19,94,55
19,95,50
19,96,46
19,97,42
19,98,39
20,0,79
20,1,88
20,2,90
20,3,93
20,4,98
20,5,100
20,6,105
20,7,109
20,8,114
20,9,118
20,10,124
20,11,129
20,12,133
20,13,138
20,14,143
20,15,147
20,16,152
20,17,157
20,18,162
20,19,166
20,20,172
20,21,176
20,22,181
20,23,186
20,24,190
20,25,195
20,26,199
20,27,202
20,28,207
20,29,210
20,30,213
20,31,217
20,32,220
20,33,223
20,34,224
20,35,223
20,36,221
20,37,218
20,38,213
20,39,209
20,40,206
20,41,200
20,42,195
20,43,191
20,44,185
20,45,179
20,46,175
20,47,170
20,48,165
20,49,161
20,50,156
20,51,153
20,52,151
20,53,150
20,54,151
20,55,153
20,56,154
20,57,156
20,58,159
20,59,161
20,60,164
20,61,166
20,62,169
20,63,171
20,64,173
20,65,174
20,66,176
20,67,178
20,68,178
20,69,176
20,70,172
20,71,169
20,72,165
20,73,162
20,74,157
20,75,153
20,76,149
20,77,143
20,78,138
20,79,134
20,80,128
20,81,123
20,82,117
20,83,112
20,84,107
20,85,102
20,86,96
20,87,91
20,88,86
20,89,80
20,90,74
20,91,69
20,92,64
20,93,60
20,94,55
20,95,50
20,96,46
20,97,43
20,98,39
21,0,79
21,1,88
21,2,90
21,3,93
21,4,98
21,5,100
21,6,105
21,7,109
21,8,114
21,9,118
21,10,124
21,11,129
21,12,133
21,13,138
21,14,143
21,15,147
21,16,152
21,17,157
21,18,162
21,19,166
21,20,172
21,21,176
21,22,181
21,23,185
21,24,190
21,25,195
21,26,199
21,27,202
21,28,207
21,29,210
21,30,213
21,31,217
21,32,220
21,33,223
21,34,224
21,35,223
21,36,221
21,37,218
21,38,213
21,39,209
21,40,206
21,41,200
21,42,195
21,43,191
21,44,185
21,45,179
21,46,175
21,47,170
21,48,165
21,49,161
21,50,156
21,51,153
21,52,151
21,53,150
21,54,151
21,55,153
21,56,154
21,57,156
21,58,159
21,59,161
21,60,164
21,61,166
21,62,169
21,63,171
21,64,173
21,65,174
21,66,176
21,67,178
21,68,178
21,69,176
21,70,172
21,71,169
21,72,165
21,73,162
21,74,157
21,75,153
21,76,149
21,77,144
21,78,138
21,79,134
21,80,128
21,81,123
21,82,117
21,83,112
21,84,107
21,85,102
21,86,96
21,87,91
21,88,86
21,89,80
21,90,74
21,91,69
21,92,64
21,93,60
21,94,55
21,95,50
21,96,47
21,97,43
21,98,39
22,0,79
22,1,88
22,2,90
22,3,93
22,4,98
22,5,100
22,6,105
22,7,109
22,8,114
22,9,118
22,10,124
22,11,129
22,12,133
22,13,138
22,14,143
22,15,147
22,16,152
22,17,157
22,18,162
22,19,166
22,20,172
22,21,176
22,22,181
22,23,185
22,24,190
22,25,194
22,26,199
22,27,202
22,28,207
22,29,210
22,30,213
22,31,217
22,32,220
22,33,223
22,34,224
22,35,223
22,36,221
22,37,218
22,38,213
22,39,209
22,40,205
22,41,200
22,42,195
22,43,191
22,44,185
22,45,179
22,46,175
22,47,170
22,48,165
22,49,161
22,50,156
22,51,153
22,52,151
22,53,150
22,54,151
22,55,153
22,56,154
22,57,156
22,58,159
22,59,161
22,60,164
22,61,166
22,62,169
22,63,171
22,64,173
22,65,174
22,66,176
22,67,178
22,68,178
22,69,176
22,70,172
22,71,169
22,72,165
22,73,162
22,74,157
22,75,153
22,76,149
22,77,144
22,78,138
22,79,134
22,80,128
22,81,123
22,82,117
22,83,112
22,84,107
22,85,102
22,86,96
22,87,91
22,88,86
22,89,80
22,90,74
22,91,69
22,92,64
22,93,60
22,94,55
22,95,50
22,96,47
22,97,43
22,98,39
23,0,79
23,1,88
23,2,90
23,3,93
23,4,98
23,5,100
23,6,105
23,7,109
23,8,114
23,9,118
23,10,123
23,11,129
23,12,133
23,13,138
23,14,143
23,15,147
23,16,152
23,17,157
23,18,162
23,19,166
23,20,172
23,21,176
23,22,180
23,23,185
23,24,190
23,25,194
23,26,198
23,27,202
23,28,206
23,29,210
23,30,213
23,31,217
23,32,220
23,33,223
23,34,224
23,35,223
23,36,221
23,37,218
23,38,213
23,39,209
23,40,205
23,41,200
23,42,195
23,43,191
23,44,185
23,45,179
23,46,175
23,47,170
23,48,165
23,49,161
23,50,157
23,51,153
23,52,151
23,53,150
23,54,151
23,55,153
